Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TASR,"TASER International, Inc.",23.39,1260293992.16,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr
TATT,TAT Technologies Ltd.,7.09,62451158.96,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt
TAYD,"Taylor Devices, Inc.",15.715,53000990.455,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
TCPC,TCP Capital Corp.,14.44,706975093.36,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc
TEAR,TearLab Corporation,1.86,62795281.44,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear
TECD,Tech Data Corporation,72.46,2559476900.28,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd
TCCO,Technical Communications Corporation,2.7399,5041078.9923,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco
TTGT,"TechTarget, Inc.",8.86,285976621.06,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt
TGLS,Tecnoglass Inc.,14.3005,361818838.166,n/a,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls
TGEN,Tecogen Inc.,3.3136,54140188.0352,n/a,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen
TSYS,"TeleCommunication Systems, Inc.",3.67,224321050.34,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tsys
TNAV,"TeleNav, Inc.",7.28,295108719.36,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav
TTEC,"TeleTech Holdings, Inc.",28.54,1378501806.76,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec
TENX,"Tenax Therapeutics, Inc.",3.18,89420350.26,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx
GLBL,"TerraForm Global, Inc.",7.71,1216790665.71,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl
TERP,"TerraForm Power, Inc.",18.63,2613199248.72,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TRTL,Terrapin 3 Acquisition Corporation,9.8,260618750,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtl
TRTLU,Terrapin 3 Acquisition Corporation,10.3,190550000,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtlu
TRTLW,Terrapin 3 Acquisition Corporation,0.48,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtlw
TBNK,Territorial Bancorp Inc.,27.28,265150688,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",42.32,1693914200.96,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,7.86,306579850.2,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",216.88,27574588841.36,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,20.12,166296648.92,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",33.26,1733424890.3,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",26.43,1591297096.41,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TLOG,TetraLogic Pharmaceuticals Corporation,2,46666942,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlog
TTPH,"Tetraphase Pharmaceuticals, Inc.",8.31,302656199.82,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",52.04,2384436580.16,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",25.0001,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",25.17,151020000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",38.61,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,52.65,54039212054.1,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",35.99,2521732456.13,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
TFSL,TFS Financial Corporation,17.22,5039489963.76,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",12.27,644755199.22,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,43.65,1857659973.75,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",36.39,1018920000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",7.24,273369635.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BONT,"The Bon-Ton Stores, Inc.",3.62,75874537.54,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,19.1,6158439701.8,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,53.34,2617979473.2,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",13.99,367637502.08,n/a,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,21.5,101387464,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,17.6,1328808659.2,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",9.04,144451027.84,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",41.49,1060439258.88,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,9.72,141145451.64,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",18.73,839968033.63,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",16.78,90627253.02,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,26.71,374748992.48,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",23.72,1152916956.96,n/a,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
GT,The Goodyear Tire & Rubber Company,32,8620753888,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
HABT,"The Habit Restaurants, Inc.",23.35,607128860.6,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt
HCKT,"The Hackett Group, Inc.",13.64,405920057.4,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",51.76,5311157989.44,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.32,40988954.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,26.98,64497012.02,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,6.77,66516285.81,n/a,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,7.08,273061978.08,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,73.77,89470711729.53,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc
MDCO,The Medicines Company,34.14,2279466860.1,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIK,"The Michaels Companies, Inc.",22.73,4727830589.78,n/a,2014,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,114.04,6537574729.28,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NAVG,"The Navigators Group, Inc.",81.62,1175112033.48,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
STKS,"The ONE Group Hospitality, Inc.",3.5101,87656024.9015,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks
PCLN,The Priceline Group Inc. ,1311.08,66473844550.44,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,45,722384055,n/a,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc
SPNC,The Spectranetics Corporation,10.78,458129647.36,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,"The Ultimate Software Group, Inc.",184.05,5261390417.25,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
YORW,The York Water Company,23,295939758,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,1.1,20868683,18971530,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
TBPH,"Theravance Biopharma, Inc.",12.92,438487978.16,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph
THRX,"Theravance, Inc.",8.15,954604854.5,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
TST,"TheStreet, Inc.",1.68,58553943.84,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",11.67,392123693.34,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
THLD,"Threshold Pharmaceuticals, Inc.",3.77,268932116.83,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,"THT Heat Transfer Technology, Inc.",0.568,11617588,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
TICC,TICC Capital Corp.,6.81,408518184.66,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TTS,"Tile Shop Hldgs, Inc.",12.49,640992582.87,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TIL,Till Capital Ltd.,4,14276736,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/til
TSBK,"Timberland Bancorp, Inc.",10.3999,73357109.0364,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Financial Inc.,6.63,286177923.33,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,12.48,269237941.44,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TTNP,"Titan Pharmaceuticals, Inc.",4.45,89265144.35,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ttnp
TIVO,TiVo Inc.,9.23,905055043.23,n/a,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TBRA,"Tobira Therapeutics, Inc.",10.37,180847635.74,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbra
TKAI,"Tokai Pharmaceuticals, Inc.",10.28,231789944.8,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkai
TNXP,Tonix Pharmaceuticals Holding Corp.,6.76,127288562.44,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp
TISA,"Top Image Systems, Ltd.",3.4,60632060.6,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,0.87,18095990.43,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,4.8957,14755747.5054,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRCH,"Torchlight Energy Resources, Inc.",1.51,45362624.23,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch
TSEM,Tower Semiconductor Ltd.,12.7,980201405.1,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TW,Towers Watson & Co.,121.32,8424472446.72,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tw
TWER,Towerstream Corporation,0.98,65430935.78,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,"Town Sports International Holdings, Inc.",3,73435032,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,19.65,1011148619.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TCON,"TRACON Pharmaceuticals, Inc.",9.59,116071807.39,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tcon
TSCO,Tractor Supply Company,84.15,11429173057.5,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,3.88,120778141.56,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,9.69,75075135.48,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",9.655,66466014.465,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TBIO,"Transgenomic, Inc.",1.02,14149960.2,n/a,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/tbio
TGA,Transglobe Energy Corp,2.72,196398603.68,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,"Transition Therapeutics, Inc.",1.93,75036236.47,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TZOO,Travelzoo Inc.,9.33,137435135.82,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TRVN,"Trevena, Inc.",9.65,415550027.35,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn
TCBK,TriCo Bancshares,24.8,564188170.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRIL,Trillium Therapeutics Inc.,12.58,92424316.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tril
TRS,TriMas Corporation,17.56,797350818.32,n/a,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,17.77,4567753337.68,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,11.69,277925401.32,23774628,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,"TripAdvisor, Inc.",83.72,12063747510.36,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TSC,"TriState Capital Holdings, Inc.",11.8,330408201,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TBK,"Triumph Bancorp, Inc.",16.86,304172473.92,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk
TRIV,"TriVascular Technologies, Inc.",5.7,116961839.7,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/triv
TROV,"TrovaGene, Inc.",4.95,146631879.9,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,"TrovaGene, Inc.",22.6,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,"TrovaGene, Inc.",5.58,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
TRUE,"TrueCar, Inc.",6.2,510725477.4,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/true
THST,"Truett-Hurst, Inc.",1,4010128,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TRST,TrustCo Bank Corp NY,5.87,558522986.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,23.25,1570709433.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",4.441,8713517.342,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",6.9,683960091.9,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TUBE,"TubeMogul, Inc.",11.35,393061237.1,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tube
TCX,Tucows Inc.,24.39,266939793.99,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,5.8,255526975,n/a,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,11.74,193724815.88,16501262,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,2.97,125577186.57,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,23.8,42840000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tuti
TUTT,Tuttle Tactical Management U.S. Core ETF,22.78,68340000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tutt
FOX,"Twenty-First Century Fox, Inc.",28.73,58019112001.76,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox
FOXA,"Twenty-First Century Fox, Inc.",28.55,34857835829.45,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa
TWIN,"Twin Disc, Incorporated",13.68,154904029.92,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,8.965,71195242.69,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
USCR,"U S Concrete, Inc.",52.56,766433756.88,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",2.32,78884575.04,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,0.485,13603115.585,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",1.39,21313866.63,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
UBIC,"UBIC, Inc.",13.6804,1547116.436,113090,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/ubic
UBNT,"Ubiquiti Networks, Inc.",34.84,3046751275.88,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",24.56,174986316,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",159.26,10182944251.2,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",5.3,168164860.7,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
RARE,Ultragenyx Pharmaceutical Inc.,81.13,3138248592.64,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,5.56,86935626.24,n/a,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
ULTR,Ultrapetrol (Bahamas) Limited,0.4603,64777782.8661,n/a,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ultr
UTEK,"Ultratech, Inc.",15.53,424973635.7,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek
UMBF,UMB Financial Corporation,50.24,2477454071.68,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,16.46,3626999170.74,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,10.3,54991112.9,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UNIS,Unilife Corporation,0.9695,131972041.551,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis
UBSH,Union Bankshares Corporation,24.64,1111596097.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",26.2165,116921736.1745,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UNXL,"Uni-Pixel, Inc.",1.41,20101227.9,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl
QURE,uniQure N.V.,18.95,430402481.4,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure
UBCP,"United Bancorp, Inc.",9.44,50763165.76,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",15.75,52428867.75,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",37.43,2602772380.38,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,15,68000730,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",19.84,1244008969.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,5.05,241252044.1,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UDF,United Development Funding IV,17.38,532915049.48,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udf
UBNK,"United Financial Bancorp, Inc.",12.95,641055121.7,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",34.47,863772079.14,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,14.57,313677136.61,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UNFI,"United Natural Foods, Inc.",52.93,2651843071.78,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
